month_end;forecast_date;model;q;obs_var;intercept;size_cs;value_cs;mom_cs;mkt_vol;illiq_cs;state_infl_high;state_dd_stress;value_cs_x_inflhigh;illiq_cs_x_stress;value_missing;illiq_missing;alpha;l1_ratio;window;depth;learning_rate;l2_leaf_reg;iterations;size_cs__lag1;value_cs__lag1;mom_cs__lag1;mkt_vol__lag1;illiq_cs__lag1;state_infl_high__lag1;state_dd_stress__lag1;value_cs_x_inflhigh__lag1;illiq_cs_x_stress__lag1;value_missing__lag1;illiq_missing__lag1;size_cs__lag2;value_cs__lag2;mom_cs__lag2;mkt_vol__lag2;illiq_cs__lag2;state_infl_high__lag2;state_dd_stress__lag2;value_cs_x_inflhigh__lag2;illiq_cs_x_stress__lag2;value_missing__lag2;illiq_missing__lag2;size_cs__lag3;value_cs__lag3;mom_cs__lag3;mkt_vol__lag3;illiq_cs__lag3;state_infl_high__lag3;state_dd_stress__lag3;value_cs_x_inflhigh__lag3;illiq_cs_x_stress__lag3;value_missing__lag3;illiq_missing__lag3;size_cs__lag4;value_cs__lag4;mom_cs__lag4;mkt_vol__lag4;illiq_cs__lag4;state_infl_high__lag4;state_dd_stress__lag4;value_cs_x_inflhigh__lag4;illiq_cs_x_stress__lag4;value_missing__lag4;illiq_missing__lag4;d_model;num_layers;dropout;lr;weight_decay;size_cs__lag7;value_cs__lag7;mom_cs__lag7;mkt_vol__lag7;illiq_cs__lag7;state_infl_high__lag7;state_dd_stress__lag7;value_cs_x_inflhigh__lag7;illiq_cs_x_stress__lag7;value_missing__lag7;illiq_missing__lag7;size_cs__lag6;value_cs__lag6;mom_cs__lag6;mkt_vol__lag6;illiq_cs__lag6;state_infl_high__lag6;state_dd_stress__lag6;value_cs_x_inflhigh__lag6;illiq_cs_x_stress__lag6;value_missing__lag6;illiq_missing__lag6;size_cs__lag5;value_cs__lag5;mom_cs__lag5;mkt_vol__lag5;illiq_cs__lag5;state_infl_high__lag5;state_dd_stress__lag5;value_cs_x_inflhigh__lag5;illiq_cs_x_stress__lag5;value_missing__lag5;illiq_missing__lag5;size_cs__lag0;value_cs__lag0;mom_cs__lag0;mkt_vol__lag0;illiq_cs__lag0;state_infl_high__lag0;state_dd_stress__lag0;value_cs_x_inflhigh__lag0;illiq_cs_x_stress__lag0;value_missing__lag0;illiq_missing__lag0
2018-09-30;2018-12-31;kalman_tvp;0.001;0.042754;-0.005259;-0.027115;0.023369;0.015144;0.016896;0.018348;0.0;0.020197;0.0;-0.149693;0.000232;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018-12-31;2019-03-31;kalman_tvp;0.0001;0.045944;0.00387;-0.03285;0.025527;0.013004;0.014535;0.032232;0.119899;0.047155;-0.030403;-0.12027;-0.000499;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-03-31;2019-06-30;kalman_tvp;1e-05;0.046667;0.026119;-0.023153;0.0262;0.016707;0.008649;-0.006057;0.094419;0.035313;-0.014231;-0.100052;-0.006182;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-06-30;2019-09-30;kalman_tvp;0.0001;0.046484;0.041831;-0.009335;0.027565;-0.017418;0.007106;0.026907;0.096008;0.047145;-0.016678;-0.119858;0.000773;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-09-30;2019-12-31;kalman_tvp;0.0001;0.0449;0.049539;0.007639;0.027845;-0.009074;0.004841;0.010487;0.100863;0.039314;-0.012769;-0.119553;0.007082;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-12-31;2020-03-31;kalman_tvp;1e-05;0.044285;0.028361;-0.013747;0.060186;0.026747;0.014938;0.010179;0.098958;0.018435;-0.046452;-0.113077;0.016738;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-31;2020-06-30;kalman_tvp;1e-05;0.043747;0.014711;-0.023396;0.057077;0.046761;0.019324;0.010881;0.100466;0.018013;-0.047176;-0.045082;0.015939;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-06-30;2020-09-30;kalman_tvp;0.0001;0.044226;0.036933;-0.033521;0.060774;0.035757;0.053551;0.027633;0.052574;0.031003;-0.04896;-0.038342;0.017245;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-09-30;2020-12-31;kalman_tvp;1e-05;0.04367;0.021956;-0.012723;0.060966;0.017512;0.023168;0.00132;0.084208;0.040193;-0.045888;-0.007099;0.016614;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-12-31;2021-03-31;kalman_tvp;1e-05;0.043526;0.019978;-0.013292;0.060042;0.023537;0.011876;0.001206;0.075011;0.055192;-0.076763;-0.007497;0.016314;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-03-31;2021-06-30;kalman_tvp;0.0001;0.042985;0.012218;-0.016821;0.063552;0.019407;0.023123;-0.000707;0.041418;0.073717;-0.075211;0.00797;0.006233;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-06-30;2021-09-30;kalman_tvp;0.0001;0.044083;0.019561;0.00295;0.056094;0.020014;0.025004;-0.010934;0.050014;0.073755;-0.102232;0.01123;0.000846;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-09-30;2021-12-31;kalman_tvp;1e-05;0.044532;0.012357;-0.012372;0.060912;0.013925;0.018133;-0.001818;0.046169;0.059481;-0.110526;-0.005163;0.02125;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-12-31;2022-03-31;kalman_tvp;0.001;0.045574;-0.038544;-0.035743;0.045029;-0.071726;0.081093;0.033131;-0.020833;0.082885;-0.136645;0.018791;-0.001433;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-03-31;2022-06-30;kalman_tvp;0.001;0.046516;-0.025155;-0.046846;0.083419;-0.109072;0.015986;0.028913;-0.022343;0.039588;-0.095275;0.010314;-0.043325;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-06-30;2022-09-30;kalman_tvp;0.0001;0.045574;-0.051123;-0.026794;0.039977;-0.075542;-0.002971;0.019809;-0.005285;0.004429;-0.080035;0.033438;0.018305;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-09-30;2022-12-31;kalman_tvp;1e-05;0.046804;-0.004942;-0.023168;0.054567;0.031437;0.014723;0.004778;0.003231;0.02117;-0.093674;0.014246;0.02107;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-12-31;2023-03-31;kalman_tvp;0.0001;0.050034;-0.060215;-0.069699;0.048611;0.051806;0.063942;0.005982;0.018602;0.003316;-0.066028;0.018413;0.009398;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-03-31;2023-06-30;kalman_tvp;0.001;0.053047;-0.073003;-0.110086;0.085422;0.070927;0.073072;0.097745;-0.009031;0.029789;-0.070245;0.048217;-0.025107;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-06-30;2023-09-30;kalman_tvp;0.001;0.059373;-0.07415;-0.125632;-0.098151;0.231108;0.094847;0.189451;0.011171;0.034708;0.010708;0.100105;0.000579;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-09-30;2023-12-31;kalman_tvp;0.001;0.062285;-0.098994;0.006773;-0.052235;0.180858;0.157411;-0.00404;-0.112625;-0.057623;0.061799;0.003411;0.031396;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-12-31;2024-03-31;kalman_tvp;1e-05;0.062116;0.042478;-0.039974;0.020732;0.04969;0.06142;0.015571;-0.093755;0.034547;-0.049501;0.074132;-0.019438;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-31;2024-06-30;kalman_tvp;1e-05;0.06102;0.021498;-0.033776;0.025914;0.079395;0.066431;0.00775;-0.087908;0.018144;-0.052018;0.059266;-0.008945;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-06-30;2024-09-30;kalman_tvp;1e-05;0.059676;0.023072;-0.030283;0.033416;0.07694;0.067731;0.005113;-0.088494;0.019339;-0.05778;0.054221;-0.007359;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-09-30;2024-12-31;kalman_tvp;1e-05;0.058536;0.023745;-0.018724;0.039912;0.062788;0.065808;-0.001307;-0.089196;0.01733;-0.060982;0.043833;-0.006031;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-31;2025-03-31;kalman_tvp;1e-05;0.05838;0.025646;-0.021458;0.038872;0.034944;0.096223;-0.001623;-0.041631;0.021922;-0.059467;0.045507;0.0001;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-03-31;2025-06-30;kalman_tvp;1e-05;0.057122;0.031826;-0.021529;0.04557;0.048844;0.080135;-0.002328;-0.007521;0.031871;-0.057946;-0.000561;-0.000768;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-06-30;2025-09-30;kalman_tvp;1e-05;0.056341;0.036124;-0.021208;0.043212;0.040673;0.084994;-0.002264;-0.010649;0.030904;-0.057895;0.00395;0.002324;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018-09-30;2018-12-31;ols;;;0.010521;-0.026997;0.027332;0.064639;0.025931;-0.011301;0.0;0.008726;0.0;-0.08931;-0.024976;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018-12-31;2019-03-31;ols;;;0.011793;-0.024289;0.025173;0.04298;0.02536;0.00787;0.097087;0.03387;-0.016861;-0.124579;-0.020011;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-03-31;2019-06-30;ols;;;0.024662;-0.02429;0.026631;0.034588;0.014005;-0.005796;0.098529;0.023969;-0.014425;-0.097333;-0.00106;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-06-30;2019-09-30;ols;;;0.031357;-0.016968;0.030606;0.033417;0.011754;0.008523;0.097188;0.016365;-0.016167;-0.116608;0.007679;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-09-30;2019-12-31;ols;;;0.021695;-0.012745;0.034243;0.029299;0.004168;0.005751;0.098047;0.012238;-0.01538;-0.105537;0.015759;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-12-31;2020-03-31;ols;;;0.019472;-0.014462;0.059442;0.031997;0.008781;0.008032;0.097081;0.010898;-0.045986;-0.113153;0.014107;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-31;2020-06-30;ols;;;0.004588;-0.019367;0.056433;0.043707;0.015009;0.004605;0.111924;0.014143;-0.046448;-0.049436;0.017709;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-06-30;2020-09-30;ols;;;0.015001;-0.02061;0.055152;0.026742;0.039664;0.003819;0.088908;0.016669;-0.045015;-0.027457;0.01322;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-09-30;2020-12-31;ols;;;0.015973;-0.014896;0.060066;0.023283;0.025545;0.00043;0.094798;0.029724;-0.044072;-0.012617;0.01484;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-12-31;2021-03-31;ols;;;0.013116;-0.015368;0.059958;0.02664;0.013579;0.000239;0.087767;0.043901;-0.076174;-0.012929;0.017302;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-03-31;2021-06-30;ols;;;0.013006;-0.017319;0.060094;0.027711;0.018274;-0.000492;0.07569;0.050067;-0.070656;-0.014319;0.013657;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-06-30;2021-09-30;ols;;;0.012808;-0.01478;0.062343;0.027778;0.018754;-0.002094;0.07601;0.050104;-0.105668;-0.007487;0.012664;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-09-30;2021-12-31;ols;;;0.015359;-0.015376;0.06243;0.024786;0.016586;-0.001362;0.060867;0.053619;-0.112111;-0.009904;0.016372;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-12-31;2022-03-31;ols;;;0.023846;-0.016696;0.060847;0.007697;0.04509;0.00098;0.010304;0.041532;-0.114957;-0.016626;0.022322;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-03-31;2022-06-30;ols;;;0.026542;-0.018468;0.059271;-0.008116;-0.009151;-0.000922;0.036541;0.029389;-0.095287;0.01358;0.029356;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-06-30;2022-09-30;ols;;;0.018656;-0.018438;0.050145;-0.014678;-0.026371;-0.001236;0.06081;0.028495;-0.086258;0.02738;0.038566;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-09-30;2022-12-31;ols;;;0.023462;-0.019095;0.05548;0.016849;-0.005878;-0.001112;0.028856;0.034853;-0.092391;0.015975;0.021751;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-12-31;2023-03-31;ols;;;0.015106;-0.025285;0.050415;0.034449;-6.5e-05;-0.005605;0.047525;0.046639;-0.074661;0.0358;0.017216;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-03-31;2023-06-30;ols;;;0.012498;-0.025902;0.065478;0.04799;-0.006512;-0.005682;0.040788;0.065834;-0.092583;0.08203;0.006808;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-06-30;2023-09-30;ols;;;0.02593;-0.028259;0.024748;0.096057;-0.038244;-0.006232;0.034712;0.100104;-0.056157;0.140602;-0.013419;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-09-30;2023-12-31;ols;;;0.052423;-0.026759;0.02853;0.064315;0.019879;-0.005977;-0.024312;0.01546;-0.05235;0.106511;0.002306;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-12-31;2024-03-31;ols;;;0.046696;-0.026563;0.026096;0.056189;0.014182;-0.005251;-0.033844;0.038864;-0.049949;0.102748;-0.0133;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-31;2024-06-30;ols;;;0.034662;-0.026263;0.029679;0.079876;0.016243;-0.005468;-0.027591;0.023818;-0.052283;0.08617;-0.003422;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-06-30;2024-09-30;ols;;;0.035073;-0.025496;0.03588;0.079675;0.016292;-0.005017;-0.027486;0.023924;-0.057798;0.079755;-0.002949;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-09-30;2024-12-31;ols;;;0.035141;-0.022392;0.039729;0.06257;0.015772;-0.002909;-0.027887;0.02419;-0.059138;0.062755;-0.00321;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-31;2025-03-31;ols;;;0.033911;-0.023262;0.039103;0.043188;0.021684;-0.003666;-0.009435;0.027697;-0.058888;0.063652;0.001129;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-03-31;2025-06-30;ols;;;0.049936;-0.022341;0.041539;0.04767;0.033921;-0.003086;-0.004824;0.029938;-0.059866;0.000215;0.001558;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-06-30;2025-09-30;ols;;;0.051963;-0.022338;0.039482;0.043735;0.039842;-0.003121;-0.008059;0.028535;-0.058479;0.001881;0.003277;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018-09-30;2018-12-31;ridge;;;0.010812;-0.019503;0.008022;0.056049;0.020195;-0.012457;0.0;0.00878;0.0;-0.020687;-0.016114;0.0;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018-12-31;2019-03-31;ridge;;;0.017111;-0.019932;0.007849;0.041456;0.023694;0.000333;0.062714;0.023517;0.000972;-0.027769;-0.021236;0.0;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-03-31;2019-06-30;ridge;;;0.02779;-0.019086;0.008488;0.034213;0.01464;-0.008263;0.061911;0.016625;0.001306;-0.022795;-0.008379;0.0;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-06-30;2019-09-30;ridge;;;0.03316;-0.015046;0.009013;0.033155;0.012309;0.001808;0.060458;0.011442;0.001348;-0.026767;-0.002003;0.0;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-09-30;2019-12-31;ridge;;;0.022642;-0.011629;0.009972;0.029301;0.005582;0.000124;0.060154;0.007711;0.00166;-0.024575;0.003871;0.0;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-12-31;2020-03-31;ridge;;;0.019472;-0.014462;0.059441;0.031997;0.008781;0.008032;0.097081;0.010898;-0.045986;-0.113152;0.014107;0.0;0.0001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-31;2020-06-30;ridge;;;0.004609;-0.019402;0.054351;0.043655;0.015137;0.004466;0.111515;0.01412;-0.040541;-0.048332;0.017593;0.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-06-30;2020-09-30;ridge;;;0.01513;-0.020755;0.042551;0.02664;0.039805;0.003195;0.086418;0.016829;-0.015823;-0.023294;0.012562;0.0;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-09-30;2020-12-31;ridge;;;0.018127;-0.014536;0.02001;0.021634;0.027985;4.1e-05;0.074298;0.027565;0.000471;-0.004806;0.009731;0.0;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-12-31;2021-03-31;ridge;;;0.016122;-0.014591;0.015267;0.024194;0.017901;4.5e-05;0.068858;0.037821;-0.00636;-0.004837;0.012555;0.0;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-03-31;2021-06-30;ridge;;;0.017221;-0.016292;0.015186;0.024869;0.023001;-0.000519;0.061638;0.042344;-0.006747;-0.005405;0.010928;0.0;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-06-30;2021-09-30;ridge;;;0.017161;-0.013587;0.008475;0.024872;0.023616;-0.001623;0.062592;0.042087;-0.017803;-0.002816;0.010047;0.0;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
