strategy;forecast_date;state_date;model_requested;model_used;secid;block3_sector;sector_for_eval;weight;block3_expected_return;target_q_fwd_clean;weighted_expected_return;weighted_realized_return;state_infl_high;state_vol_high_auto;state_dd_stress
always_linear;2018-12-31;2018-09-30;ridge;ridge;BELU;all;all;0.15;0.03706586;0.1495098;0.00555988;0.02242647;1.0;0.0;0.0
always_linear;2018-12-31;2018-09-30;ridge;ridge;BISVP;all;all;0.15;0.0391546;0.12219451;0.00587319;0.01832918;1.0;0.0;0.0
always_linear;2018-12-31;2018-09-30;ridge;ridge;KAZTP;all;all;0.15;0.0362061;0.138;0.00543091;0.0207;1.0;0.0;0.0
always_linear;2018-12-31;2018-09-30;ridge;ridge;KROTP;all;all;0.0255949;0.03596838;-0.01167315;0.00092061;-0.00029877;1.0;0.0;0.0
always_linear;2018-12-31;2018-09-30;ridge;ridge;KZOSP;all;all;0.01817095;0.0387162;0.08988764;0.00070351;0.00163334;1.0;0.0;0.0
always_linear;2018-12-31;2018-09-30;ridge;ridge;LNZLP;all;all;0.08251812;0.03939061;0.11020408;0.00325044;0.00909383;1.0;0.0;0.0
always_linear;2018-12-31;2018-09-30;ridge;ridge;LVHK;all;all;0.04988972;0.03606064;-0.20909091;0.00179906;-0.01043149;1.0;0.0;0.0
always_linear;2018-12-31;2018-09-30;ridge;ridge;RSTIP;all;all;0.15;0.03752156;0.01355207;0.00562823;0.00203281;1.0;0.0;0.0
always_linear;2018-12-31;2018-09-30;ridge;ridge;STSB;all;all;0.08713764;0.03839105;0.73966942;0.00334531;0.06445305;1.0;0.0;0.0
always_linear;2018-12-31;2018-09-30;ridge;ridge;TORSP;all;all;0.10806682;0.03850232;-0.06976744;0.00416082;-0.00753955;1.0;0.0;0.0
always_linear;2018-12-31;2018-09-30;ridge;ridge;TRNFP;all;all;0.02862184;0.04268383;0.03216374;0.00122169;0.00092059;1.0;0.0;0.0
always_transformer;2018-12-31;2018-09-30;patchtst_global;patchtst_global;AFLT;all;all;0.09256847;-0.01306552;-0.04823088;-0.00120946;-0.00446466;1.0;0.0;0.0
always_transformer;2018-12-31;2018-09-30;patchtst_global;patchtst_global;BANEP;all;all;0.00739839;-0.00369414;0.0171108;-2.733e-05;0.00012659;1.0;0.0;0.0
always_transformer;2018-12-31;2018-09-30;patchtst_global;patchtst_global;CHGZ;all;all;0.15;0.02872325;0.4375;0.00430849;0.065625;1.0;0.0;0.0
always_transformer;2018-12-31;2018-09-30;patchtst_global;patchtst_global;FEES;all;all;0.15;0.02437794;0.1078855;0.00365669;0.01618282;1.0;0.0;0.0
always_transformer;2018-12-31;2018-09-30;patchtst_global;patchtst_global;LVHK;all;all;0.02357628;-0.01999151;-0.20909091;-0.00047133;-0.00492959;1.0;0.0;0.0
always_transformer;2018-12-31;2018-09-30;patchtst_global;patchtst_global;MISBP;all;all;0.04544121;0.03688471;-0.18;0.00167609;-0.00817942;1.0;0.0;0.0
always_transformer;2018-12-31;2018-09-30;patchtst_global;patchtst_global;RTKM;all;all;0.15;0.00932996;0.02752534;0.00139949;0.0041288;1.0;0.0;0.0
always_transformer;2018-12-31;2018-09-30;patchtst_global;patchtst_global;SNGSP;all;all;0.15;0.04127377;0.04023353;0.00619107;0.00603503;1.0;0.0;0.0
always_transformer;2018-12-31;2018-09-30;patchtst_global;patchtst_global;TATNP;all;all;0.15;-0.01292093;0.11614615;-0.00193814;0.01742192;1.0;0.0;0.0
always_transformer;2018-12-31;2018-09-30;patchtst_global;patchtst_global;YRSBP;all;all;0.08101564;0.06543253;0.47761194;0.00530106;0.03869404;1.0;0.0;0.0
selector_rule_based;2018-12-31;2018-09-30;catboost_lags_regimes;catboost_lags_regimes;ASSB;all;all;0.15;0.08707886;0.8625;0.01306183;0.129375;1.0;0.0;0.0
selector_rule_based;2018-12-31;2018-09-30;catboost_lags_regimes;catboost_lags_regimes;CHKZ;all;all;0.15;0.10732345;1.28581775;0.01609852;0.19287266;1.0;0.0;0.0
selector_rule_based;2018-12-31;2018-09-30;catboost_lags_regimes;catboost_lags_regimes;IGST;all;all;0.08250676;0.0801473;0.53736655;0.00661269;0.04433637;1.0;0.0;0.0
selector_rule_based;2018-12-31;2018-09-30;catboost_lags_regimes;catboost_lags_regimes;JNOSP;all;all;0.15;0.09320829;0.17073171;0.01398124;0.02560976;1.0;0.0;0.0
selector_rule_based;2018-12-31;2018-09-30;catboost_lags_regimes;catboost_lags_regimes;LPSB;all;all;0.03803618;0.07905537;0.73333333;0.00300696;0.0278932;1.0;0.0;0.0
selector_rule_based;2018-12-31;2018-09-30;catboost_lags_regimes;catboost_lags_regimes;MISBP;all;all;0.03693125;0.11367714;-0.18;0.00419824;-0.00664762;1.0;0.0;0.0
selector_rule_based;2018-12-31;2018-09-30;catboost_lags_regimes;catboost_lags_regimes;NNSBP;all;all;0.03741938;0.07757688;0.76373626;0.00290288;0.02857853;1.0;0.0;0.0
selector_rule_based;2018-12-31;2018-09-30;catboost_lags_regimes;catboost_lags_regimes;VRSB;all;all;0.15;0.12952733;0.12380952;0.0194291;0.01857143;1.0;0.0;0.0
selector_rule_based;2018-12-31;2018-09-30;catboost_lags_regimes;catboost_lags_regimes;YAKG;all;all;0.15;0.09643697;-0.00239234;0.01446555;-0.00035885;1.0;0.0;0.0
selector_rule_based;2018-12-31;2018-09-30;catboost_lags_regimes;catboost_lags_regimes;YRSB;all;all;0.05510643;0.08648666;0.61643836;0.00476597;0.03396972;1.0;0.0;0.0
selector_composite;2018-12-31;2018-09-30;ridge;ridge;BELU;all;all;0.15;0.03706586;0.1495098;0.00555988;0.02242647;1.0;0.0;0.0
selector_composite;2018-12-31;2018-09-30;ridge;ridge;BISVP;all;all;0.15;0.0391546;0.12219451;0.00587319;0.01832918;1.0;0.0;0.0
selector_composite;2018-12-31;2018-09-30;ridge;ridge;KAZTP;all;all;0.15;0.0362061;0.138;0.00543091;0.0207;1.0;0.0;0.0
selector_composite;2018-12-31;2018-09-30;ridge;ridge;KROTP;all;all;0.0255949;0.03596838;-0.01167315;0.00092061;-0.00029877;1.0;0.0;0.0
selector_composite;2018-12-31;2018-09-30;ridge;ridge;KZOSP;all;all;0.01817095;0.0387162;0.08988764;0.00070351;0.00163334;1.0;0.0;0.0
selector_composite;2018-12-31;2018-09-30;ridge;ridge;LNZLP;all;all;0.08251812;0.03939061;0.11020408;0.00325044;0.00909383;1.0;0.0;0.0
selector_composite;2018-12-31;2018-09-30;ridge;ridge;LVHK;all;all;0.04988972;0.03606064;-0.20909091;0.00179906;-0.01043149;1.0;0.0;0.0
selector_composite;2018-12-31;2018-09-30;ridge;ridge;RSTIP;all;all;0.15;0.03752156;0.01355207;0.00562823;0.00203281;1.0;0.0;0.0
selector_composite;2018-12-31;2018-09-30;ridge;ridge;STSB;all;all;0.08713764;0.03839105;0.73966942;0.00334531;0.06445305;1.0;0.0;0.0
selector_composite;2018-12-31;2018-09-30;ridge;ridge;TORSP;all;all;0.10806682;0.03850232;-0.06976744;0.00416082;-0.00753955;1.0;0.0;0.0
selector_composite;2018-12-31;2018-09-30;ridge;ridge;TRNFP;all;all;0.02862184;0.04268383;0.03216374;0.00122169;0.00092059;1.0;0.0;0.0
always_linear;2019-03-31;2018-12-31;ridge;ridge;ARSA;all;all;0.15;-0.01819181;0.08277042;-0.00272877;0.01241556;0.0;0.0;0.0
always_linear;2019-03-31;2018-12-31;ridge;ridge;BISVP;all;all;0.15;-0.01520193;0.15333333;-0.00228029;0.023;0.0;0.0;0.0
always_linear;2019-03-31;2018-12-31;ridge;ridge;DIOD;all;all;0.10019574;-0.01790091;0.08423326;-0.0017936;0.00843981;0.0;0.0;0.0
always_linear;2019-03-31;2018-12-31;ridge;ridge;DZRDP;all;all;0.00352173;-0.01657479;-0.04880932;-5.837e-05;-0.00017189;0.0;0.0;0.0
always_linear;2019-03-31;2018-12-31;ridge;ridge;IGSTP;all;all;0.14299663;-0.01603819;-0.07746479;-0.00229341;-0.0110772;0.0;0.0;0.0
always_linear;2019-03-31;2018-12-31;ridge;ridge;KTSBP;all;all;0.02657036;-0.01440536;-0.21264368;-0.00038276;-0.00565002;0.0;0.0;0.0
always_linear;2019-03-31;2018-12-31;ridge;ridge;RLMN;all;all;0.03754236;-0.0156513;-0.08349901;-0.00058759;-0.00313475;0.0;0.0;0.0
always_linear;2019-03-31;2018-12-31;ridge;ridge;RLMNP;all;all;0.06026465;-0.01455513;-0.04042037;-0.00087716;-0.00243592;0.0;0.0;0.0
always_linear;2019-03-31;2018-12-31;ridge;ridge;SAGOP;all;all;0.15;-0.01622764;-0.07575758;-0.00243415;-0.01136364;0.0;0.0;0.0
always_linear;2019-03-31;2018-12-31;ridge;ridge;TORSP;all;all;0.15;-0.01575567;0.0;-0.00236335;0.0;0.0;0.0;0.0
always_linear;2019-03-31;2018-12-31;ridge;ridge;VLHZ;all;all;0.00320424;-0.01805531;-0.075;-5.785e-05;-0.00024032;0.0;0.0;0.0
always_linear;2019-03-31;2018-12-31;ridge;ridge;VSYDP;all;all;0.02570429;-0.016685;0.12951807;-0.00042888;0.00332917;0.0;0.0;0.0
always_transformer;2019-03-31;2018-12-31;patchtst_global;patchtst_global;ALBK;all;all;0.00398403;0.34210497;-0.28275362;0.00136296;-0.0011265;0.0;0.0;0.0
always_transformer;2019-03-31;2018-12-31;patchtst_global;patchtst_global;AVAN;all;all;0.15;0.34827507;-0.13062527;0.05224126;-0.01959379;0.0;0.0;0.0
always_transformer;2019-03-31;2018-12-31;patchtst_global;patchtst_global;KBSB;all;all;0.15;0.28847212;0.0017467;0.04327082;0.000262;0.0;0.0;0.0
always_transformer;2019-03-31;2018-12-31;patchtst_global;patchtst_global;MISBP;all;all;0.04146627;0.31937343;0.01886792;0.01324323;0.00078238;0.0;0.0;0.0
always_transformer;2019-03-31;2018-12-31;patchtst_global;patchtst_global;NNSB;all;all;0.15;0.33779046;-0.38421053;0.05066857;-0.05763158;0.0;0.0;0.0
always_transformer;2019-03-31;2018-12-31;patchtst_global;patchtst_global;ROSB;all;all;0.15;0.33067489;-0.00347222;0.04960123;-0.00052083;0.0;0.0;0.0
always_transformer;2019-03-31;2018-12-31;patchtst_global;patchtst_global;RTSB;all;all;0.07880117;0.25764838;-0.01151817;0.02030299;-0.00090765;0.0;0.0;0.0
always_transformer;2019-03-31;2018-12-31;patchtst_global;patchtst_global;UKUZ;all;all;0.15;0.38576037;-0.12828947;0.05786406;-0.01924342;0.0;0.0;0.0
always_transformer;2019-03-31;2018-12-31;patchtst_global;patchtst_global;VSYDP;all;all;0.11250502;0.32258543;0.12951807;0.03629248;0.01457143;0.0;0.0;0.0
always_transformer;2019-03-31;2018-12-31;patchtst_global;patchtst_global;YRSBP;all;all;0.01324351;0.32975674;-0.25757576;0.00436714;-0.00341121;0.0;0.0;0.0
selector_rule_based;2019-03-31;2018-12-31;ridge;ridge;ARSA;all;all;0.15;-0.01819181;0.08277042;-0.00272877;0.01241556;0.0;0.0;0.0
selector_rule_based;2019-03-31;2018-12-31;ridge;ridge;BISVP;all;all;0.15;-0.01520193;0.15333333;-0.00228029;0.023;0.0;0.0;0.0
selector_rule_based;2019-03-31;2018-12-31;ridge;ridge;DIOD;all;all;0.10019574;-0.01790091;0.08423326;-0.0017936;0.00843981;0.0;0.0;0.0
selector_rule_based;2019-03-31;2018-12-31;ridge;ridge;DZRDP;all;all;0.00352173;-0.01657479;-0.04880932;-5.837e-05;-0.00017189;0.0;0.0;0.0
selector_rule_based;2019-03-31;2018-12-31;ridge;ridge;IGSTP;all;all;0.14299663;-0.01603819;-0.07746479;-0.00229341;-0.0110772;0.0;0.0;0.0
selector_rule_based;2019-03-31;2018-12-31;ridge;ridge;KTSBP;all;all;0.02657036;-0.01440536;-0.21264368;-0.00038276;-0.00565002;0.0;0.0;0.0
selector_rule_based;2019-03-31;2018-12-31;ridge;ridge;RLMN;all;all;0.03754236;-0.0156513;-0.08349901;-0.00058759;-0.00313475;0.0;0.0;0.0
selector_rule_based;2019-03-31;2018-12-31;ridge;ridge;RLMNP;all;all;0.06026465;-0.01455513;-0.04042037;-0.00087716;-0.00243592;0.0;0.0;0.0
selector_rule_based;2019-03-31;2018-12-31;ridge;ridge;SAGOP;all;all;0.15;-0.01622764;-0.07575758;-0.00243415;-0.01136364;0.0;0.0;0.0
selector_rule_based;2019-03-31;2018-12-31;ridge;ridge;TORSP;all;all;0.15;-0.01575567;0.0;-0.00236335;0.0;0.0;0.0;0.0
selector_rule_based;2019-03-31;2018-12-31;ridge;ridge;VLHZ;all;all;0.00320424;-0.01805531;-0.075;-5.785e-05;-0.00024032;0.0;0.0;0.0
selector_rule_based;2019-03-31;2018-12-31;ridge;ridge;VSYDP;all;all;0.02570429;-0.016685;0.12951807;-0.00042888;0.00332917;0.0;0.0;0.0
selector_composite;2019-03-31;2018-12-31;kalman_tvp;kalman_tvp;ARSA;all;all;0.05291465;0.02867112;0.08277042;0.00151712;0.00437977;0.0;0.0;0.0
selector_composite;2019-03-31;2018-12-31;kalman_tvp;kalman_tvp;BISVP;all;all;0.15;0.03526617;0.15333333;0.00528992;0.023;0.0;0.0;0.0
selector_composite;2019-03-31;2018-12-31;kalman_tvp;kalman_tvp;IGSTP;all;all;0.1058322;0.03750095;-0.07746479;0.00396881;-0.00819827;0.0;0.0;0.0
selector_composite;2019-03-31;2018-12-31;kalman_tvp;kalman_tvp;KAZTP;all;all;0.15;0.03544592;0.31811203;0.00531689;0.04771681;0.0;0.0;0.0
selector_composite;2019-03-31;2018-12-31;kalman_tvp;kalman_tvp;KRSBP;all;all;0.15;0.03196638;-0.02666667;0.00479496;-0.004;0.0;0.0;0.0
selector_composite;2019-03-31;2018-12-31;kalman_tvp;kalman_tvp;MISBP;all;all;0.02854828;0.0477155;0.01886792;0.0013622;0.00053865;0.0;0.0;0.0
selector_composite;2019-03-31;2018-12-31;kalman_tvp;kalman_tvp;RLMNP;all;all;0.0228734;0.03132956;-0.04042037;0.00071661;-0.00092455;0.0;0.0;0.0
selector_composite;2019-03-31;2018-12-31;kalman_tvp;kalman_tvp;SAGOP;all;all;0.15;0.03579912;-0.07575758;0.00536987;-0.01136364;0.0;0.0;0.0
selector_composite;2019-03-31;2018-12-31;kalman_tvp;kalman_tvp;TORSP;all;all;0.14984763;0.03157435;0.0;0.00473134;0.0;0.0;0.0;0.0
selector_composite;2019-03-31;2018-12-31;kalman_tvp;kalman_tvp;VRSBP;all;all;0.00854256;0.03741965;-0.06934627;0.00031966;-0.00059239;0.0;0.0;0.0
selector_composite;2019-03-31;2018-12-31;kalman_tvp;kalman_tvp;VSYDP;all;all;0.03144129;0.04143756;0.12951807;0.00130285;0.00407222;0.0;0.0;0.0
always_linear;2019-06-30;2019-03-31;ridge;ridge;BISVP;all;all;0.15;0.02303313;0.11467566;0.00345497;0.01720135;0.0;0.0;0.0
always_linear;2019-06-30;2019-03-31;ridge;ridge;DASB;all;all;0.00500785;0.01914596;-0.08717949;9.588e-05;-0.00043658;0.0;0.0;0.0
always_linear;2019-06-30;2019-03-31;ridge;ridge;DIOD;all;all;0.08396999;0.02099778;-0.025221;0.00176318;-0.00211781;0.0;0.0;0.0
always_linear;2019-06-30;2019-03-31;ridge;ridge;ELTZ;all;all;0.00351872;0.0221349;-0.27913279;7.789e-05;-0.00098219;0.0;0.0;0.0
always_linear;2019-06-30;2019-03-31;ridge;ridge;IGSTP;all;all;0.03873695;0.01935315;0.02480916;0.00074968;0.00096103;0.0;0.0;0.0
always_linear;2019-06-30;2019-03-31;ridge;ridge;PMSBP;all;all;0.09985277;0.01993652;-0.025;0.00199072;-0.00249632;0.0;0.0;0.0
always_linear;2019-06-30;2019-03-31;ridge;ridge;RLMN;all;all;0.05885901;0.02541296;-0.09544469;0.00149578;-0.00561778;0.0;0.0;0.0
always_linear;2019-06-30;2019-03-31;ridge;ridge;SAGOP;all;all;0.15;0.01874819;0.07213115;0.00281223;0.01081967;0.0;0.0;0.0
always_linear;2019-06-30;2019-03-31;ridge;ridge;TORSP;all;all;0.15;0.0210501;0.19657572;0.00315752;0.02948636;0.0;0.0;0.0
always_linear;2019-06-30;2019-03-31;ridge;ridge;TRNFP;all;all;0.14229617;0.01806518;-0.09398468;0.00257061;-0.01337366;0.0;0.0;0.0
always_linear;2019-06-30;2019-03-31;ridge;ridge;VLHZ;all;all;0.00206027;0.02116082;0.0055918;4.36e-05;1.152e-05;0.0;0.0;0.0
always_linear;2019-06-30;2019-03-31;ridge;ridge;VZRZP;all;all;0.11569827;0.02112082;0.39417989;0.00244364;0.04560593;0.0;0.0;0.0
always_transformer;2019-06-30;2019-03-31;patchtst_global;patchtst_global;CBOM;all;all;0.15;0.1602058;-0.03134954;0.02403087;-0.00470243;0.0;0.0;0.0
always_transformer;2019-06-30;2019-03-31;patchtst_global;patchtst_global;DSKY;all;all;0.15;0.16722202;0.03636364;0.0250833;0.00545455;0.0;0.0;0.0
always_transformer;2019-06-30;2019-03-31;patchtst_global;patchtst_global;IRKT;all;all;0.00090302;0.1536925;-0.0804261;0.00013879;-7.263e-05;0.0;0.0;0.0
always_transformer;2019-06-30;2019-03-31;patchtst_global;patchtst_global;MTLRP;all;all;0.01230089;0.1510417;-0.17060042;0.00185795;-0.00209854;0.0;0.0;0.0
always_transformer;2019-06-30;2019-03-31;patchtst_global;patchtst_global;MVID;all;all;0.15;0.16509339;-0.0114781;0.02476401;-0.00172171;0.0;0.0;0.0
always_transformer;2019-06-30;2019-03-31;patchtst_global;patchtst_global;PHOR;all;all;0.0462832;0.15316582;0.03027672;0.007089;0.0014013;0.0;0.0;0.0
always_transformer;2019-06-30;2019-03-31;patchtst_global;patchtst_global;POLY;all;all;0.08568455;0.15459648;0.13689586;0.01324653;0.01172986;0.0;0.0;0.0
always_transformer;2019-06-30;2019-03-31;patchtst_global;patchtst_global;RUSI;all;all;0.15;0.32365304;-0.07988981;0.04854796;-0.01198347;0.0;0.0;0.0
always_transformer;2019-06-30;2019-03-31;patchtst_global;patchtst_global;SBERP;all;all;0.15;0.1780003;-0.02237354;0.02670005;-0.00335603;0.0;0.0;0.0
always_transformer;2019-06-30;2019-03-31;patchtst_global;patchtst_global;TRMK;all;all;0.00415532;0.14809325;-0.02945259;0.00061537;-0.00012238;0.0;0.0;0.0
always_transformer;2019-06-30;2019-03-31;patchtst_global;patchtst_global;TUZA;all;all;0.01562015;0.17493717;0.1827957;0.00273254;0.0028553;0.0;0.0;0.0
always_transformer;2019-06-30;2019-03-31;patchtst_global;patchtst_global;VRSBP;all;all;0.08505287;0.17796385;0.21428571;0.01513634;0.01822561;0.0;0.0;0.0
selector_rule_based;2019-06-30;2019-03-31;ridge;ridge;BISVP;all;all;0.15;0.02303313;0.11467566;0.00345497;0.01720135;0.0;0.0;0.0
selector_rule_based;2019-06-30;2019-03-31;ridge;ridge;DASB;all;all;0.00500785;0.01914596;-0.08717949;9.588e-05;-0.00043658;0.0;0.0;0.0
selector_rule_based;2019-06-30;2019-03-31;ridge;ridge;DIOD;all;all;0.08396999;0.02099778;-0.025221;0.00176318;-0.00211781;0.0;0.0;0.0
selector_rule_based;2019-06-30;2019-03-31;ridge;ridge;ELTZ;all;all;0.00351872;0.0221349;-0.27913279;7.789e-05;-0.00098219;0.0;0.0;0.0
selector_rule_based;2019-06-30;2019-03-31;ridge;ridge;IGSTP;all;all;0.03873695;0.01935315;0.02480916;0.00074968;0.00096103;0.0;0.0;0.0
selector_rule_based;2019-06-30;2019-03-31;ridge;ridge;PMSBP;all;all;0.09985277;0.01993652;-0.025;0.00199072;-0.00249632;0.0;0.0;0.0
selector_rule_based;2019-06-30;2019-03-31;ridge;ridge;RLMN;all;all;0.05885901;0.02541296;-0.09544469;0.00149578;-0.00561778;0.0;0.0;0.0
selector_rule_based;2019-06-30;2019-03-31;ridge;ridge;SAGOP;all;all;0.15;0.01874819;0.07213115;0.00281223;0.01081967;0.0;0.0;0.0
selector_rule_based;2019-06-30;2019-03-31;ridge;ridge;TORSP;all;all;0.15;0.0210501;0.19657572;0.00315752;0.02948636;0.0;0.0;0.0
selector_rule_based;2019-06-30;2019-03-31;ridge;ridge;TRNFP;all;all;0.14229617;0.01806518;-0.09398468;0.00257061;-0.01337366;0.0;0.0;0.0
selector_rule_based;2019-06-30;2019-03-31;ridge;ridge;VLHZ;all;all;0.00206027;0.02116082;0.0055918;4.36e-05;1.152e-05;0.0;0.0;0.0
selector_rule_based;2019-06-30;2019-03-31;ridge;ridge;VZRZP;all;all;0.11569827;0.02112082;0.39417989;0.00244364;0.04560593;0.0;0.0;0.0
selector_composite;2019-06-30;2019-03-31;kalman_tvp;kalman_tvp;BISVP;all;all;0.15;0.03595467;0.11467566;0.0053932;0.01720135;0.0;0.0;0.0
selector_composite;2019-06-30;2019-03-31;kalman_tvp;kalman_tvp;DIOD;all;all;0.12192668;0.03317111;-0.025221;0.00404444;-0.00307511;0.0;0.0;0.0
selector_composite;2019-06-30;2019-03-31;kalman_tvp;kalman_tvp;KTSBP;all;all;0.09914449;0.0324412;0.14355231;0.00321637;0.01423242;0.0;0.0;0.0
selector_composite;2019-06-30;2019-03-31;kalman_tvp;kalman_tvp;MISBP;all;all;0.0067533;0.03449484;0.15789474;0.00023295;0.00106631;0.0;0.0;0.0
selector_composite;2019-06-30;2019-03-31;kalman_tvp;kalman_tvp;NSVZ;all;all;0.00822662;0.03120004;-0.01919721;0.00025667;-0.00015793;0.0;0.0;0.0
selector_composite;2019-06-30;2019-03-31;kalman_tvp;kalman_tvp;PMSBP;all;all;0.06165481;0.03094015;-0.025;0.00190761;-0.00154137;0.0;0.0;0.0
selector_composite;2019-06-30;2019-03-31;kalman_tvp;kalman_tvp;RLMN;all;all;0.07018104;0.03761849;-0.09544469;0.0026401;-0.00669841;0.0;0.0;0.0
selector_composite;2019-06-30;2019-03-31;kalman_tvp;kalman_tvp;RLMNP;all;all;0.03701052;0.03617414;0.0336984;0.00133882;0.0012472;0.0;0.0;0.0
selector_composite;2019-06-30;2019-03-31;kalman_tvp;kalman_tvp;SAGOP;all;all;0.15;0.03232926;0.07213115;0.00484939;0.01081967;0.0;0.0;0.0
selector_composite;2019-06-30;2019-03-31;kalman_tvp;kalman_tvp;TASBP;all;all;0.00519923;0.03468257;0.20668693;0.00018032;0.00107461;0.0;0.0;0.0
selector_composite;2019-06-30;2019-03-31;kalman_tvp;kalman_tvp;TORSP;all;all;0.15;0.03417812;0.19657572;0.00512672;0.02948636;0.0;0.0;0.0
selector_composite;2019-06-30;2019-03-31;kalman_tvp;kalman_tvp;VLHZ;all;all;0.05017874;0.03361351;0.0055918;0.00168668;0.00028059;0.0;0.0;0.0
selector_composite;2019-06-30;2019-03-31;kalman_tvp;kalman_tvp;VZRZP;all;all;0.08972456;0.03318058;0.39417989;0.00297711;0.03536762;0.0;0.0;0.0
always_linear;2019-09-30;2019-06-30;ridge;ridge;BISVP;all;all;0.15;0.01143381;0.18834951;0.00171507;0.02825243;0.0;0.0;0.0
always_linear;2019-09-30;2019-06-30;ridge;ridge;ELTZ;all;all;0.10185807;0.00982292;-0.12030075;0.00100054;-0.0122536;0.0;0.0;0.0
always_linear;2019-09-30;2019-06-30;ridge;ridge;IGSTP;all;all;0.05650051;0.01224811;0.18994413;0.00069202;0.01073194;0.0;0.0;0.0
always_linear;2019-09-30;2019-06-30;ridge;ridge;LVHK;all;all;0.11714193;0.009898;-0.06515581;0.00115947;-0.00763248;0.0;0.0;0.0
always_linear;2019-09-30;2019-06-30;ridge;ridge;MISBP;all;all;0.01473627;0.01192491;-0.02272727;0.00017573;-0.00033492;0.0;0.0;0.0
always_linear;2019-09-30;2019-06-30;ridge;ridge;SAGOP;all;all;0.15;0.01161943;0.11926606;0.00174291;0.01788991;0.0;0.0;0.0
always_linear;2019-09-30;2019-06-30;ridge;ridge;TASB;all;all;0.00085178;0.00952396;0.08070866;8.11e-06;6.875e-05;0.0;0.0;0.0
always_linear;2019-09-30;2019-06-30;ridge;ridge;TASBP;all;all;0.15;0.01317715;-0.03274559;0.00197657;-0.00491184;0.0;0.0;0.0
always_linear;2019-09-30;2019-06-30;ridge;ridge;TORSP;all;all;0.15;0.01118056;-0.04192547;0.00167708;-0.00628882;0.0;0.0;0.0
always_linear;2019-09-30;2019-06-30;ridge;ridge;VLHZ;all;all;0.06863621;0.00960139;0.02873031;0.000659;0.00197194;0.0;0.0;0.0
always_linear;2019-09-30;2019-06-30;ridge;ridge;VSYDP;all;all;0.04027523;0.01164088;0.05487805;0.00046884;0.00221023;0.0;0.0;0.0
always_transformer;2019-09-30;2019-06-30;patchtst_global;patchtst_global;HALS;all;all;0.15;0.06493066;-0.12570781;0.0097396;-0.01885617;0.0;0.0;0.0
always_transformer;2019-09-30;2019-06-30;patchtst_global;patchtst_global;IGSTP;all;all;0.15;0.07498429;0.18994413;0.01124764;0.02849162;0.0;0.0;0.0
always_transformer;2019-09-30;2019-06-30;patchtst_global;patchtst_global;KZOSP;all;all;0.04024088;0.05347643;-0.08944724;0.00215194;-0.00359944;0.0;0.0;0.0
always_transformer;2019-09-30;2019-06-30;patchtst_global;patchtst_global;MISBP;all;all;0.09101353;0.10011738;-0.02272727;0.00911204;-0.00206849;0.0;0.0;0.0
always_transformer;2019-09-30;2019-06-30;patchtst_global;patchtst_global;RSTIP;all;all;0.14897667;0.05602902;0.02970923;0.00834702;0.00442598;0.0;0.0;0.0
always_transformer;2019-09-30;2019-06-30;patchtst_global;patchtst_global;SAGOP;all;all;0.15;0.05562566;0.11926606;0.00834385;0.01788991;0.0;0.0;0.0
always_transformer;2019-09-30;2019-06-30;patchtst_global;patchtst_global;VSYDP;all;all;0.09821505;0.07336093;0.05487805;0.00720515;0.00538985;0.0;0.0;0.0
always_transformer;2019-09-30;2019-06-30;patchtst_global;patchtst_global;VTBR;all;all;0.02819052;0.08599198;0.07759127;0.00242416;0.00218734;0.0;0.0;0.0
always_transformer;2019-09-30;2019-06-30;patchtst_global;patchtst_global;YRSBP;all;all;0.14336336;0.13540708;0.05357143;0.01941241;0.00768018;0.0;0.0;0.0
selector_rule_based;2019-09-30;2019-06-30;ridge;ridge;BISVP;all;all;0.15;0.01143381;0.18834951;0.00171507;0.02825243;0.0;0.0;0.0
selector_rule_based;2019-09-30;2019-06-30;ridge;ridge;ELTZ;all;all;0.10185807;0.00982292;-0.12030075;0.00100054;-0.0122536;0.0;0.0;0.0
selector_rule_based;2019-09-30;2019-06-30;ridge;ridge;IGSTP;all;all;0.05650051;0.01224811;0.18994413;0.00069202;0.01073194;0.0;0.0;0.0
selector_rule_based;2019-09-30;2019-06-30;ridge;ridge;LVHK;all;all;0.11714193;0.009898;-0.06515581;0.00115947;-0.00763248;0.0;0.0;0.0
selector_rule_based;2019-09-30;2019-06-30;ridge;ridge;MISBP;all;all;0.01473627;0.01192491;-0.02272727;0.00017573;-0.00033492;0.0;0.0;0.0
selector_rule_based;2019-09-30;2019-06-30;ridge;ridge;SAGOP;all;all;0.15;0.01161943;0.11926606;0.00174291;0.01788991;0.0;0.0;0.0
selector_rule_based;2019-09-30;2019-06-30;ridge;ridge;TASB;all;all;0.00085178;0.00952396;0.08070866;8.11e-06;6.875e-05;0.0;0.0;0.0
selector_rule_based;2019-09-30;2019-06-30;ridge;ridge;TASBP;all;all;0.15;0.01317715;-0.03274559;0.00197657;-0.00491184;0.0;0.0;0.0
selector_rule_based;2019-09-30;2019-06-30;ridge;ridge;TORSP;all;all;0.15;0.01118056;-0.04192547;0.00167708;-0.00628882;0.0;0.0;0.0
selector_rule_based;2019-09-30;2019-06-30;ridge;ridge;VLHZ;all;all;0.06863621;0.00960139;0.02873031;0.000659;0.00197194;0.0;0.0;0.0
